Dst-Nr.;KZ;Dst-Bezeichnung-offiziell;Dst-Bezeichnung lang;Dst-Abk;GO-Nr;GO-Abk;Ort;Gde-Nr;Gde-Name;Kanton;Betriebspunkt;Haltestelle;Bedienpunkt;Reiner Betriebspunkt;Tarifhaltestelle;KOORDE;KOORDN;KOORDZ;BPUIC
95842;1;Ville-la-Grand, Pont Neuf;;;776;TAC;;;;;*;*;;;;507981.56;117604.85;439;8595842
95793;6;Annemasse, Glières;;;776;TAC;;;;;*;*;;;;507995.54;116801.83;443;8595793
70016;1;Le Vaud, zoo;;;801;PAG;Le Vaud;5731;Le Vaud;VD;*;*;;;;508018.53;148279.34;795;8570016
95818;1;Annemasse, Livron;;;776;TAC;;;;;*;*;;;;508037.54;115611.78;455;8595818
1227;8;Nyon (lac);;NYCG;184;CGN;Nyon;5724;Nyon;VD;*;*;;;;508063.62;137470.39;373;8501227
95599;7;Nyon, Usine à Gaz;;;741;BNP;Nyon;5724;Nyon;VD;*;*;;;;508066.62;137611.38;378;8595599
88674;7;Prangins, Les Mélèzes;;;738;TPN;Prangins;5725;Prangins;VD;*;*;;;;508075.61;138824.37;418;8588674
93007;3;Meinier, route de Presinge;;;881;TPG;Jussy;6626;Jussy;GE;*;*;;;;508084.56;120182.84;441;8593007
95830;6;Annemasse, Nous-Aussi;;;776;TAC;;;;;*;*;;;;508093.54;114691.76;447;8595830
88678;8;Prangins, Sus-Gare;;;738;TPN;Prangins;5725;Prangins;VD;*;*;;;;508100.6;139074.37;445;8588678
93219;4;Veigy, douane (F);;;881;TPG;;;;;*;*;;;;508102.53;125681.75;425;8593219
95759;7;Annemasse, Charcot;;;776;TAC;;;;;*;*;;;;508108.54;115663.78;464;8595759
1156;9;Solliat-Golisse;;SGO;69;TRAVYS-pbr;Le Sentier;5872;Le Chenit;VD;*;*;;;;508110.1;163280.58;1011;8501156
93079;2;Presinge, Cara-Douane;;;881;TPG;Presinge;6635;Presinge;GE;*;*;;;;508120.57;118196.86;449;8593079
70011;2;Coinsins, Les Vettanes;;;801;PAG;Coinsins;5710;Coinsins;VD;*;*;;;;508124.57;142527.35;471;8570011
93002;4;Meinier, Merlinge;;;881;TPG;Meinier;6629;Meinier;GE;*;*;;;;508126.53;122611.78;447;8593002
95855;3;Annemasse, Servette;;;776;TAC;;;;;*;*;;;;508135.54;115136.77;452;8595855
79144;2;Orient, centre;;;731;AVJ;Orient;5872;Le Chenit;VD;*;*;;;;508158.45;161885.33;1016;8579144
1040;5;Prangins;;PRN;11;SBB CFF FFS;Prangins;5725;Prangins;VD;*;;;*;;508196.02;138993.53;417;8501040
95955;1;Hermance, douane;;;881;TPG;Hermance;6625;Hermance;GE;*;*;;;;508206.58;128595.7;379;8595955
95867;8;Ville-la-Grand, Eglise;;;776;TAC;;;;;*;*;;;;508214.55;117517.85;444;8595867
92969;5;Jussy, Route de Lullier;;;881;TPG;Jussy;6626;Jussy;GE;*;*;;;;508216.55;120075.84;444;8592969
88679;6;Prangins, La Tuilière;;;738;TPN;Prangins;5725;Prangins;VD;*;*;;;;508225.6;139324.37;420;8588679
88675;4;Prangins, gare;;;738;TPN;Prangins;5725;Prangins;VD;*;*;;;;508225.6;138999.37;417;8588675
95797;7;Annemasse, Île de France;;;776;TAC;;;;;*;*;;;;508288.53;115969.79;463;8595797
95777;9;Annemasse, Ecureuil;;;776;TAC;;;;;*;*;;;;508290.55;117581.85;445;8595777
92963;8;Jussy, La Forge;;;881;TPG;Jussy;6626;Jussy;GE;*;*;;;;508304.54;120788.82;444;8592963
92960;4;Jussy, Centre Horticole;;;881;TPG;Jussy;6626;Jussy;GE;*;*;;;;508306.55;119874.85;445;8592960
70026;0;Begnins, La Chataigneraie;;;801;PAG;Begnins;5704;Begnins;VD;*;*;;;;508308.55;144402.36;597;8570026
95796;9;Annemasse, hôtel des Impôts;;;776;TAC;;;;;*;*;;;;508322.53;116371.8;456;8595796
95856;1;Annemasse, Sous-Cassan;;;776;TAC;;;;;*;*;;;;508332.53;116612.81;450;8595856
95794;4;Annemasse, Henry Bordeaux;;;776;TAC;;;;;*;*;;;;508335.53;115668.78;469;8595794
95039;4;Presinge, Basselat;;;881;TPG;Presinge;6635;Presinge;GE;*;*;;;;508336.57;118889.87;441;8595039
88670;5;Prangins, La Banderolle;;;738;TPN;Prangins;5725;Prangins;VD;*;*;;;;508340.61;138024.39;378;8588670
92970;3;Jussy, Sionnet;;;881;TPG;Jussy;6626;Jussy;GE;*;*;;;;508355.54;120921.82;446;8592970
70025;2;Begnins, Bellevue;;;801;PAG;Begnins;5704;Begnins;VD;*;*;;;;508375.55;144207.36;571;8570025
95866;0;Annemasse, Vieux Château;;;776;TAC;;;;;*;*;;;;508375.53;117140.83;451;8595866
95844;7;Annemasse, Prairie;;;776;TAC;;;;;*;*;;;;508380.53;116765.81;453;8595844
93081;8;Presinge, Grand-Cara;;;881;TPG;Presinge;6635;Presinge;GE;*;*;;;;508401.56;118557.87;459;8593081
92965;3;Jussy, L'Abbaye;;;881;TPG;Jussy;6626;Jussy;GE;*;*;;;;508404.55;119649.86;447;8592965
95809;0;Annemasse, Léon Bourgeois;;;776;TAC;;;;;*;*;;;;508406.54;117454.84;449;8595809
95755;5;Annemasse, Centre de Transfusi;;;776;TAC;;;;;*;*;;;;508411.53;116230.79;464;8595755
70027;8;Begnins, Bois-du-Four;;;801;PAG;Begnins;5704;Begnins;VD;*;*;;;;508426.54;144851.36;650;8570027
70012;0;Begnins, Moulin du Creux;;;801;PAG;Begnins;5704;Begnins;VD;*;*;;;;508450.56;143199.36;480;8570012
95767;0;Annemasse, Collonges-Marronni.;Annemasse, Collonges-Marronnier;;776;TAC;;;;;*;*;;;;508450.54;114590.76;464;8595767
88683;8;Prangins, Tour d'Eau;;;738;TPN;Prangins;5725;Prangins;VD;*;*;;;;508475.59;139749.38;421;8588683
1851;5;Begnins, poste;;;801;PAG;Begnins;5704;Begnins;VD;*;*;;;;508486.56;143914.36;538;8501851
1854;9;Marchissy, village;;;801;PAG;Marchissy;5430;Marchissy;VD;*;*;;;;508509.53;149365.35;825;8501854
88676;2;Prangins, village;;;738;TPN;Prangins;5725;Prangins;VD;*;*;;;;508550.6;138799.39;414;8588676
88677;0;Prangins, Musée national;;;738;TPN;Prangins;5725;Prangins;VD;*;*;;;;508550.6;138903.38;410;8588677
87085;7;Presinge, village;;;881;TPG;Presinge;6635;Presinge;GE;*;*;;;;508551.55;119323.87;456;8587085
88671;3;Prangins, Sadex;;;738;TPN;Prangins;5725;Prangins;VD;*;*;;;;508578.6;138287.4;381;8588671
95801;7;Annemasse, Jules Verne;;;776;TAC;;;;;*;*;;;;508595.53;116220.79;473;8595801
2812;6;Prangins, Bossière;;;738;TPN;Prangins;5725;Prangins;VD;*;*;;;;508618.6;138645.39;406;8502812
70013;8;Begnins, Charbonnier;;;801;PAG;Begnins;5704;Begnins;VD;*;*;;;;508625.56;143599.36;510;8570013
79145;9;Orient, Crêt;;;731;AVJ;Orient;5872;Le Chenit;VD;*;*;;;;508635.45;162305.33;1020;8579145
1857;2;Vich, poste;;;801;PAG;Vich;5732;Vich;VD;*;*;;;;508637.57;142618.37;453;8501857
95847;0;Annemasse, Résistance;;;776;TAC;;;;;*;*;;;;508641.53;116815.81;462;8595847
92955;4;Gy, La Chêna;;;881;TPG;Gy;6624;Gy;GE;*;*;;;;508696.52;122707.78;454;8592955
95653;2;Prangins, Bénex-Dessus;;;738;TPN;Prangins;5725;Prangins;VD;*;*;;;;508709.58;139539.38;425;8595653
83878;9;Le Brassus, Combe des Amburnex;;;801;PAG;Le Brassus;5872;Le Chenit;VD;*;*;;;;508709.49;157343.36;1338;8583878
88680;4;Prangins, La Bruyère;;;738;TPN;Prangins;5725;Prangins;VD;*;*;;;;508725.59;139149.39;415;8588680
95765;4;Ville-la-Grand,CollègeLangevin;Ville-la-Grand, Collège P. Langevin;;776;TAC;;;;;*;*;;;;508760.53;117463.84;464;8595765
92956;2;Gy, poste;;;881;TPG;Gy;6624;Gy;GE;*;*;;;;508772.52;122900.78;453;8592956
88681;2;Prangins, Les Morettes;;;738;TPN;Prangins;5725;Prangins;VD;*;*;;;;508775.59;139349.39;412;8588681
95994;0;Annemasse, Mont-Rond;;;776;TAC;;;;;*;*;;;;508789.53;116819.8;467;8595994
95993;2;Ville-La-Grand, Coqueloup;;;776;TAC;;;;;*;*;;;;508810.53;117129.81;470;8595993
1233;6;Chens-sur-Léman (F) (lac);;CLTO;184;CGN;;;;;*;*;;;;508856.6;130887.62;373;8501233
95865;2;Annemasse, Vétraz-Mont.chef-li;Annemasse, Vétraz-Monthoux chef-lieu;;776;TAC;;;;;*;*;;;;508869.54;114301.76;496;8595865
83484;6;Marchissy, Les Raisses;;;801;PAG;Marchissy;5430;Marchissy;VD;*;*;;;;508879.53;148150.35;748;8583484
70022;9;Le Marchairuz, col;;;801;PAG;Gimel;5428;Gimel;VD;*;*;;;;508891.49;156382.36;1443;8570022
95589;8;Prangins, Les Abériaux;;;738;TPN;Prangins;5725;Prangins;VD;*;*;;;;508894.59;138649.41;383;8595589
70033;6;Vich, La Bichette;;;801;PAG;Vich;5732;Vich;VD;*;*;;;;508899.57;142404.37;446;8570033
95457;8;Gy, Baraque-à-Cloud;;;881;TPG;Gy;6624;Gy;GE;*;*;;;;508902.51;122465.79;465;8595457
95992;4;Villa-la-Grand, Pottière;;;776;TAC;;;;;*;*;;;;508915.52;117389.83;477;8595992
95816;5;Annemasse, Les Nants;;;776;TAC;;;;;*;*;;;;508939.52;116176.78;479;8595816
95774;6;Ville-la-Grand, Debussy;;;776;TAC;;;;;*;*;;;;508947.52;117533.83;477;8595774
87066;7;Gy, temple;;;881;TPG;Gy;6624;Gy;GE;*;*;;;;508951.52;123028.78;457;8587066
81113;3;Begnins, Grange-Grèche;;;801;PAG;Begnins;5704;Begnins;VD;*;*;;;;508975.53;145324.36;682;8581113
93241;8;Veigy, village;;;881;TPG;;;;;*;*;;;;508979.54;124872.76;428;8593241
1155;1;Le Rocheray;;RCY;69;TRAVYS-pbr;Le Sentier;5872;Le Chenit;VD;*;*;;;;508990.26;164385.64;1026.6000000000058;8501155
30622;5;Le Rocheray (lac);;;3181;NLJ;Le Sentier;5872;Le Chenit;VD;*;*;;;;509096.43;164194.32;1004;8530622
92954;7;Gy, Turaines;;;881;TPG;Gy;6624;Gy;GE;*;*;;;;509115.51;122910.78;459;8592954
82794;9;Burtigny, Les Oches;;;801;PAG;Burtigny;5854;Burtigny;VD;*;*;;;;509140.52;147267.36;748;8582794
88685;3;Prangins, hôpital;;;738;TPN;Prangins;5725;Prangins;VD;*;*;;;;509150.57;139274.41;403;8588685
92964;6;Jussy, La Loure;;;881;TPG;Jussy;6626;Jussy;GE;*;*;;;;509169.5;121096.82;463;8592964
83862;3;Gimel, Sapin Siméon;;;801;PAG;Gimel;5428;Gimel;VD;*;*;;;;509181.49;155190.36;1339;8583862
95845;4;Ville-la-Grand, Prés des Plans;;;776;TAC;;;;;*;*;;;;509200.52;117659.83;484;8595845
95736;5;Annemasse, Aérodrome;;;776;TAC;;;;;*;*;;;;509202.52;116831.8;480;8595736
70028;6;Begnins, Les Clavières;;;801;PAG;Begnins;5704;Begnins;VD;*;*;;;;509219.52;145855.36;707;8570028
1852;3;Burtigny, village;;;801;PAG;Burtigny;5854;Burtigny;VD;*;*;;;;509273.52;146896.36;738;8501852
95868;6;Ville-la-Grand, Voirons;;;776;TAC;;;;;*;*;;;;509300.52;117290.81;486;8595868
95747;2;Annemasse, Bas-Monthoux Chapel;Annemasse, Bas-Monthoux Chapelle;;776;TAC;;;;;*;*;;;;509304.52;115975.78;486;8595747
95813;2;Annemasse, Les Esserts;;;776;TAC;;;;;*;*;;;;509311.52;117018.8;485;8595813
1333;4;Gland, Grand-Champ;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;509350.57;141949.38;431;8501333
83431;7;Gland, Les Tuillières;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;509353.57;142042.38;434;8583431
70017;9;St-George, Maison Neuve;;;801;PAG;St-George;5434;Saint-George;VD;*;*;;;;509368.5;151435.35;930;8570017
19661;8;Vétraz-Monthoux, Hutins;;;776;TAC;;;;;*;*;;;;509399.53;114531.76;508;8519661
1853;1;Longirod, village;;;801;PAG;Longirod;5429;Longirod;VD;*;*;;;;509401.5;149894.36;888;8501853
95769;6;Ville-la-Grand, Coprin Chevelu;;;776;TAC;;;;;*;*;;;;509402.52;117439.81;488;8595769
95734;0;Ville-la-Grand, Abondance;;;776;TAC;;;;;*;*;;;;509414.52;117559.82;488;8595734
95811;6;Annemasse, Les Côtes;;;776;TAC;;;;;*;*;;;;509434.52;117720.82;488;8595811
81939;1;Gland, Les Perrerets;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;509439.57;142083.38;431;8581939
19356;5;Gland Ballastière;;GBAL;11;SBB CFF FFS;Gland;5721;Gland;VD;*;;;*;;509439.72;141494.0;426.1999999999971;8519356
84961;2;Essence EP AGIP Gland;;;801;PAG;Gland;5721;Gland;VD;*;;;*;;509475.0;141234.0;414.8999999999942;8584961
84966;1;Essence AGIP Gland;;;801;PAG;Gland;5721;Gland;VD;*;;;*;;509475.0;141234.0;414.8999999999942;8584966
92968;7;Jussy, place;;;881;TPG;Jussy;6626;Jussy;GE;*;*;;;;509505.49;121062.83;469;8592968
70029;4;Burtigny, Le Battoir;;;801;PAG;Burtigny;5854;Burtigny;VD;*;*;;;;509527.52;146644.36;721;8570029
84526;3;12 EP ARCC Gland;;;801;PAG;Gland;5721;Gland;VD;*;;;*;;509538.0;141196.0;414.8999999999942;8584526
84692;3;12 Garage Régie Gland;;;801;PAG;Gland;5721;Gland;VD;*;;;*;;509538.0;141196.0;414.8999999999942;8584692
70032;8;Gland, Mont-Blanc/Dôle;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;509569.57;141820.38;428;8570032
81927;6;Gland, Borgeaud;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;509592.57;142090.38;430;8581927
95749;8;Ville-la-Grand, Biches;;;776;TAC;;;;;*;*;;;;509598.51;117624.82;491;8595749
1776;4;Les Bioux, Les Charmilles;;;731;AVJ;Les Bioux;5871;L'Abbaye;VD;*;*;;;;509600.44;163182.33;1020;8501776
1855;6;St-George, village;;;801;PAG;St-George;5434;Saint-George;VD;*;*;;;;509608.5;152080.36;931;8501855
95770;4;Annemasse, Corly;;;776;TAC;;;;;*;*;;;;509627.53;114696.76;512;8595770
17245;2;Gland sous-station;;GLAS;11;SBB CFF FFS;Gland;5721;Gland;VD;;;;;;509641.57;141026.39;415;8517245
95753;0;Ville-la-Grand, Buchillons;;;776;TAC;;;;;*;*;;;;509657.51;117139.8;489;8595753
81938;3;Gland, Jura;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;509705.57;142069.38;432;8581938
95954;4;Chens-sur-Léman (F);;;881;TPG;;;;;*;*;;;;509713.6;130159.66;415;8595954
81926;8;Gland, La Combe;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;509775.57;141509.39;419;8581926
1154;4;Les Esserts-de-Rive;;EDR;69;TRAVYS-pbr;Le Lieu;5873;Le Lieu;VD;*;*;;;;509785.48;165210.8;1035.300000000003;8501154
19355;7;Gland Ouest;;GLAO;11;SBB CFF FFS;Gland;5721;Gland;VD;*;;;*;;509822.59;141285.92;414.6999999999971;8519355
81937;5;Gland, Maison Commune;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;509830.56;142119.38;432;8581937
95806;6;Annemasse, La Rape;;;776;TAC;;;;;*;*;;;;509839.52;115219.76;493;8595806
79143;4;Les Bioux, AVJ;;;731;AVJ;Les Bioux;5871;L'Abbaye;VD;*;*;;;;509845.43;163459.33;1023;8579143
70031;0;Gland, poste;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;509846.57;141713.39;423;8570031
95748;0;Annemasse, Bas-Monthoux Ecole;;;776;TAC;;;;;*;*;;;;509860.51;115733.77;490;8595748
85428;1;12 EP AVJ Les Bioux;;;801;PAG;Les Bioux;5871;L'Abbaye;VD;*;;;*;;509866.0;163419.0;1020;8585428
83432;5;Gland, Communet;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;509874.56;142514.38;430;8583432
92962;0;Jussy, château;;;881;TPG;Jussy;6626;Jussy;GE;*;*;;;;509877.47;121319.82;475;8592962
87068;3;Jussy, Meurets;;;881;TPG;Jussy;6626;Jussy;GE;*;*;;;;510015.47;121225.83;478;8587068
95744;9;Ville-la-Grand, Artisans;;;776;TAC;;;;;*;*;;;;510046.51;117544.81;500;8595744
70030;2;Gland, gare nord;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;510083.56;141632.39;416;8570030
1031;4;Gland;;GLA;11;SBB CFF FFS;Gland;5721;Gland;VD;*;*;*;;;510093.01;141630.97;415.8000000000029;8501031
95812;4;Annemasse, Les Erables;;;776;TAC;;;;;*;*;;;;510124.52;115455.77;493;8595812
95903;1;Vetraz-Monthoux, Chemin Teppes;;;776;TAC;;;;;*;*;;;;510161.51;115617.77;490;8595903
93530;4;Les Bioux, Les Tâches;;;731;AVJ;Les Bioux;5871;L'Abbaye;VD;*;*;;;;510200.43;163699.34;1018;8593530
83861;5;Saint-George, Le Fort;;;801;PAG;St-George;5434;Saint-George;VD;*;*;;;;510211.48;154231.36;1086;8583861
81935;9;Gland, gare sud;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;510255.56;141652.39;415;8581935
81940;9;Gland, Sous-les-Vignes;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;510277.56;142223.38;418;8581940
81925;0;Gland, rue du Midi;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;510278.56;141390.39;408;8581925
94161;7;Gland, Mont Blanc sud;;;738;TPN;Gland;5721;Gland;VD;*;*;;;;510300.57;141170.4;407;8594161
70018;7;St-George, Côte-Malherbe;;;801;PAG;St-George;5434;Saint-George;VD;*;*;;;;510325.49;152024.36;892;8570018
95870;2;Ville-la-Grand, ZI de Montréal;;;776;TAC;;;;;*;*;;;;510343.5;117539.8;508;8595870
92959;6;Jussy, Bellebouche;;;881;TPG;Jussy;6626;Jussy;GE;*;*;;;;510360.45;121360.82;481;8592959
88688;7;Gland, Domaine Impérial;;;738;TPN;Gland;5721;Gland;VD;*;*;;;;510390.57;140534.41;404;8588688
733;6;Luins, village;;;801;PAG;Luins;5858;Luins;VD;*;*;;;;510406.54;144121.38;446;8500733
95825;6;Ville-la-Grand,Maison de l'eau;;;776;TAC;;;;;*;*;;;;510460.5;117903.81;509;8595825
81934;2;Gland, Perron;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;510470.56;141609.39;412;8581934
95869;4;Cranves-Sales, ZI Borly;;;776;TAC;;;;;*;*;;;;510485.52;115241.77;489;8595869
95998;1;Cranves-Sales,Route des Tattes;;;776;TAC;;;;;*;*;;;;510497.52;115399.77;491;8595998
81936;7;Gland, Montoly;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;510515.56;141894.39;418;8581936
81929;2;Gland, Malagny;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;510528.57;141037.4;405;8581929
81930;0;Gland, Mauverney;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;510560.56;141380.4;404;8581930
81941;7;Gland, Golf Impérial;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;510570.57;140249.41;401;8581941
79141;8;Les Bioux, école;;;731;AVJ;Les Bioux;5871;L'Abbaye;VD;*;*;;;;510574.42;163987.34;1023;8579141
92967;9;Jussy, Peupliers;;;881;TPG;Jussy;6626;Jussy;GE;*;*;;;;510661.44;121459.83;485;8592967
95775;3;Ville-la-Grand, Deux Montagnes;;;776;TAC;;;;;*;*;;;;510665.5;118006.81;512;8595775
95768;8;Cranves-Sales,Complexe Sportif;;;776;TAC;;;;;*;*;;;;510689.51;115495.77;495;8595768
30623;3;Les Bioux (lac);;;3181;NLJ;Les Bioux;5871;L'Abbaye;VD;*;*;;;;510715.42;164318.34;1004;8530623
83803;7;Gland, Perron/Fleurs;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;510771.56;141625.39;405;8583803
81933;4;Gland, Meydez;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;510800.56;141640.39;406;8581933
95739;9;Ville-la-Grand, Altéa;;;776;TAC;;;;;*;*;;;;510821.5;117841.81;516;8595739
732;8;Vinzel, village;;;801;PAG;Vinzel;5863;Vinzel;VD;*;*;;;;510938.52;144684.37;450;8500732
95766;2;Cranves-S, Collège P.E. Victor;;;776;TAC;;;;;*;*;;;;510984.51;115901.77;505;8595766
19292;2;Luins Unterwerk;;LUIUW;11;SBB CFF FFS;Luins;5858;Luins;VD;;;;;;511006.55;142924.38;415;8519292
2077;6;Luins Section de protection;;LUISS;11;SBB CFF FFS;Dully;5855;Dully;VD;;;;;;511035.55;142903.38;415;8502077
81928;4;Gland, Riant-Coteau;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;511130.56;141519.39;393;8581928
95857;9;Cranves-Sales, Taninges;;;776;TAC;;;;;*;*;;;;511136.52;114995.77;501;8595857
83804;5;Gland, Perron/Riant-Coteau;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;511161.56;141660.39;394;8583804
95852;0;Cranves-Sales, Route de Borly;;;776;TAC;;;;;*;*;;;;511198.52;115043.77;504;8595852
70020;3;Gimel, Côte Réviol;;;801;PAG;Gimel;5428;Gimel;VD;*;*;;;;511288.5;151713.37;826;8570020
95837;1;Cranves-Sales, Picolettes;;;776;TAC;;;;;*;*;;;;511325.5;116129.77;529;8595837
95864;5;Cranves-Sales, Vert Village;;;776;TAC;;;;;*;*;;;;511400.51;115395.77;527;8595864
95772;0;Cranves-Sales, mairie;;;776;TAC;;;;;*;*;;;;511446.51;115669.77;532;8595772
79140;0;Vers-Chez-Grosjean;;;731;AVJ;Les Bioux;5871;L'Abbaye;VD;*;*;;;;511464.41;164684.35;1040;8579140
81932;6;Gland, Lignière;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;511554.56;142277.38;395;8581932
1153;6;Le Lieu;;LIEU;69;TRAVYS-pbr;Le Lieu;5873;Le Lieu;VD;*;*;*;;;511565.6;166838.63;1049.199999999997;8501153
82697;4;Bursins, Bourdouzan;;;801;PAG;Bursins;5853;Bursins;VD;*;*;;;;511586.52;145047.36;459;8582697
83430;9;Gland, Lignière-Dullive;;;801;PAG;Gland;5721;Gland;VD;*;*;;;;511682.56;142035.38;389;8583430
95904;9;Cranves-Sales, Nussance;;;776;TAC;;;;;*;*;;;;511704.51;115257.77;497;8595904
83460;6;Luins, Le Vernay;;;801;PAG;Dully;5855;Dully;VD;*;*;;;;511737.55;143594.38;410;8583460
70059;1;Bursins, village;;;801;PAG;Bursins;5853;Bursins;VD;*;*;;;;511825.52;145198.37;469;8570059
95902;3;Cranves-Sales, Framboisiers;;;776;TAC;;;;;*;*;;;;511888.51;115063.77;499;8595902
92961;2;Jussy, Châtaignières;;;881;TPG;Jussy;6626;Jussy;GE;*;*;;;;511890.42;121758.83;492;8592961
95805;8;Annemasse, La Plantaz;;;776;TAC;;;;;*;*;;;;511953.48;118600.81;583;8595805
95802;5;Cranves-Sales, La Bergue;;;776;TAC;;;;;*;*;;;;512112.52;114897.77;510;8595802
79840;5;Gimel, En Péry-Béliaux;;;801;PAG;Gimel;5428;Gimel;VD;*;*;;;;512225.49;151399.38;750;8579840
738;5;Gilly, village;;;801;PAG;Gilly;5857;Gilly;VD;*;*;;;;512242.52;145780.38;483;8500738
730;2;Dully, Bourg d'Amont;;;801;PAG;Dully;5855;Dully;VD;*;*;;;;512260.55;142985.39;423;8500730
83860;7;Gilly, Condémines;;;801;PAG;Gilly;5857;Gilly;VD;*;*;;;;512281.52;145476.37;467;8583860
95757;1;Annemasse, Champ Bérou;;;776;TAC;;;;;*;*;;;;512367.47;118678.81;537;8595757
70061;7;Dully, Sous-Dully;;;801;PAG;Dully;5855;Dully;VD;*;*;;;;512478.56;142777.39;401;8570061
83433;3;Gilly, église;;;801;PAG;Gilly;5857;Gilly;VD;*;*;;;;512533.51;145982.38;498;8583433
81672;8;Dully, St-Bonnet;;;801;PAG;Dully;5855;Dully;VD;*;*;;;;512539.55;143393.39;429;8581672
1242;7;Nernier (F) (lac);;NER;184;CGN;;;;;*;*;;;;512549.6;135524.43;373;8501242
92966;1;Jussy, Monniaz-Hameau;;;881;TPG;Jussy;6626;Jussy;GE;*;*;;;;512656.41;121792.83;512;8592966
95758;9;Annemasse, Chandouze;;;776;TAC;;;;;*;*;;;;512666.45;119105.82;531;8595758
70021;1;Gimel, Le Signal;;;801;PAG;Gimel;5428;Gimel;VD;*;*;;;;512770.49;151370.38;725;8570021
95956;9;Jussy, Monniaz-Douane;;;881;TPG;Jussy;6626;Jussy;GE;*;*;;;;512826.41;121752.83;517;8595956
79649;0;Bursinel, village;;;801;PAG;Bursinel;5852;Bursinel;VD;*;*;;;;512909.55;143701.39;428;8579649
70057;5;Gilly, croisée de Vincy;;;801;PAG;Gilly;5857;Gilly;VD;*;*;;;;512925.51;146199.39;509;8570057
1032;2;Gilly-Bursinel;;GIBU;11;SBB CFF FFS;Bursinel;5852;Bursinel;VD;*;;;*;;512995.17;144376.65;429.3999999999942;8501032
81660;3;Gilly-Bursinel, gare sud;;;801;PAG;Bursinel;5852;Bursinel;VD;*;*;;;;513042.54;144211.39;428;8581660
81825;2;Gilly-Bursinel, gare nord;;;801;PAG;Bursinel;5852;Bursinel;VD;*;*;;;;513042.54;144220.39;429;8581825
83459;8;Bursinel, Château;;;801;PAG;Bursinel;5852;Bursinel;VD;*;*;;;;513047.55;143932.39;428;8583459
79139;2;L'Abbaye, Groenroud;;;731;AVJ;L'Abbaye;5871;L'Abbaye;VD;*;*;;;;513051.39;166017.36;1020;8579139
79086;5;Gimel, La Vernette;;;801;PAG;Gimel;5428;Gimel;VD;*;*;;;;513163.49;151594.38;735;8579086
70056;7;Tartegnin, La Vissenche;;;801;PAG;Gilly;5857;Gilly;VD;*;*;;;;513236.51;146444.39;502;8570056
95803;3;Annemasse, La Cave aux Fées;;;776;TAC;;;;;*;*;;;;513261.42;119797.83;543;8595803
1863;0;St-Oyens, église;;;801;PAG;St-Oyens;5436;Saint-Oyens;VD;*;*;;;;513309.5;150321.39;730;8501863
1152;8;Le Séchey;;SEC;69;TRAVYS-pbr;Le Séchey;5873;Le Lieu;VD;*;*;;;;513311.1;168097.23;1044.699999999997;8501152
95831;4;Bonne, PAE de la Menoge;;;776;TAC;;;;;*;*;;;;513340.53;113855.77;491;8595831
95795;1;Bonne, hôpital Findrol;;;776;TAC;;;;;*;*;;;;513400.57;110820.76;456;8595795
95814;0;Annemasse, Les Fontaines;;;776;TAC;;;;;*;*;;;;513408.43;120357.83;545;8595814
79219;2;Gimel, Café de la Gare;;;801;PAG;Gimel;5428;Gimel;VD;*;*;;;;513484.49;151372.39;710;8579219
70127;6;Gimel, bas du village;;;801;PAG;Gimel;5428;Gimel;VD;*;*;;;;513502.49;151383.39;710;8570127
95750;6;Bonne, centre;;;776;TAC;;;;;*;*;;;;513594.53;113583.77;495;8595750
95983;3;Findrol, Soly;;;776;TAC;;;;;*;*;;;;513640.54;112934.77;531;8595983
731;0;Tartegnin, village;;;801;PAG;Tartegnin;5862;Tartegnin;VD;*;*;;;;513695.52;146697.4;493;8500731
95785;2;Bonne, Fruitière;;;776;TAC;;;;;*;*;;;;513698.53;113393.77;494;8595785
95741;5;Annemasse, Ancienne Fruitière;;;776;TAC;;;;;*;*;;;;513737.42;120921.83;552;8595741
95853;8;Annemasse, Saint Cerques Mairi;Annemasse, Saint Cerques Mairie;;776;TAC;;;;;*;*;;;;513850.42;121158.82;558;8595853
